ManusLfdNr,default_code,name,list_price,standard_price,categ_id/id,uom_id,uom_po_id,active,sale_ok,purchase_ok,type
6905,6905,"Einweg-Schräpfglas mit Ventil, Gr. XS/2,8 cm, 5 St",1.75,1.75,__import__.pc_e2ab4e8baa572963e585,Units,Units,True,True,True,consu
6906,6906,"Einweg-Schräpfglas mit Ventil, Gr. S/3,2 cm, 5 St.",1.75,1.75,__import__.pc_e2ab4e8baa572963e585,Units,Units,True,True,True,consu
69409,69409,LR 500 Luftreiniger,269.23,269.23,__import__.pc_67fb8a433a04f181c28e,Units,Units,True,True,True,consu
69410,69410,Filterset LR 500,53.0,53.0,__import__.pc_67fb8a433a04f181c28e,Units,Units,True,True,True,consu
69412,69412,LB 55 Luftbefeuchter,65.79,65.79,__import__.pc_67fb8a433a04f181c28e,Units,Units,True,True,True,consu
6962,6962,"Kimberly-Clark AQUARIUS Handtuchspender,",20.72,20.72,__import__.pc_8772ecab9f095b639f70,Units,Units,True,True,True,consu
6964,6964,Kimberly-Clark Waschlotionspender,9.69,9.69,__import__.pc_6b9b24b4fc99eb3f7d97,Units,Units,True,True,True,consu
700701,700701,Classic Pro Set,369.0,369.0,__import__.pc_61ce29fdf70625b05cd8,Units,Units,True,True,True,consu
700702,700702,"Ultralight-Massagestuhl-Set,",209.0,209.0,__import__.pc_897e3bafba8db4569f48,Units,Units,True,True,True,consu
700703,700703,Classic Femina Set,409.0,409.0,__import__.pc_61ce29fdf70625b05cd8,Units,Units,True,True,True,consu
7007122,7007122,HotStone Zange,14.76,14.76,__import__.pc_952ef2b1e57498235ce5,Units,Units,True,True,True,consu
7007123,7007123,"Basaltstein Set 31-tlg, Basisset",75.6,75.6,__import__.pc_952ef2b1e57498235ce5,Units,Units,True,True,True,consu
700717,700717,"Hot Stone DVD ""Hot Stone Massage""",13.5,13.5,__import__.pc_e384c7e452401d4adb1b,Units,Units,True,True,True,consu
7007181,7007181,Zusätzlicher Silikoneinsatz fŸr,12.0,12.0,__import__.pc_952ef2b1e57498235ce5,Units,Units,True,True,True,consu
700723,700723,"VOYAGE Set, Farbe: blau",258.48,258.48,__import__.pc_61ce29fdf70625b05cd8,Units,Units,True,True,True,consu
700724,700724,"VOYAGE Set, Farbe: crema",399.0,399.0,__import__.pc_61ce29fdf70625b05cd8,Units,Units,True,True,True,consu
700726,700726,"ErsatzkopfstŸtze Ergo fŸr ClapTzu-Liege,",63.2,63.2,__import__.pc_61ce29fdf70625b05cd8,Units,Units,True,True,True,consu
700727,700727,"ErsatzkopfstŸtze Ergo fŸr ClapTzu-Liege,",44.0,44.0,__import__.pc_61ce29fdf70625b05cd8,Units,Units,True,True,True,consu
700728,700728,Ersatz-Armablage fŸr Kofferliege,32.5,32.5,__import__.pc_61ce29fdf70625b05cd8,Units,Units,True,True,True,consu
700729,700729,"Ultralight-Massagestuhl-Set,",209.0,209.0,__import__.pc_897e3bafba8db4569f48,Units,Units,True,True,True,consu
7010,7010,Trainingsarm fŸr intravenäse Injektion,360.0,360.0,__import__.pc_66a4ec301d54c0e842e5,Units,Units,True,True,True,consu
7011,7011,"Zweigeschlechtlicher Luxustorso,",951.0,951.0,__import__.pc_65b195ebd2dd9fbd2aff,Units,Units,True,True,True,consu
7012,7012,"HŸftgelenk, 7-teilig, rechts",309.0,309.0,__import__.pc_65b195ebd2dd9fbd2aff,Units,Units,True,True,True,consu
7013,7013,"Schultergelenk mit Rotatorenmanschette,",229.0,229.0,__import__.pc_65b195ebd2dd9fbd2aff,Units,Units,True,True,True,consu
7017,7017,"Weibliches Becken, 2-teilig",194.0,194.0,__import__.pc_65b195ebd2dd9fbd2aff,Units,Units,True,True,True,consu
70201,70201,"Herz, 2-teilig",56.0,56.0,__import__.pc_65b195ebd2dd9fbd2aff,Units,Units,True,True,True,consu
70204,70204,"Auge, 5-fache Grä§e, 6-teilig",145.0,145.0,__import__.pc_65b195ebd2dd9fbd2aff,Units,Units,True,True,True,consu
70205,70205,"Ohr, 3-fache Grä§e, 4-teilig",123.0,123.0,__import__.pc_65b195ebd2dd9fbd2aff,Units,Units,True,True,True,consu
70206,70206,"Haut, Blockmodell, 70-fache Grä§e",288.0,288.0,__import__.pc_65b195ebd2dd9fbd2aff,Units,Units,True,True,True,consu
7021,7021,Ersatzhaut fŸr Arm,60.0,60.0,__import__.pc_bdd13465eac3ccb6beea,Units,Units,True,True,True,consu
705,705,Ganzglasspritze  5 ml,4.07,4.07,__import__.pc_01b100077ece6999274a,Units,Units,True,True,True,consu
7056,7056,"Wandhalter fŸr €rzterollen, bis 50 cm",39.13,39.13,__import__.pc_8772ecab9f095b639f70,Units,Units,True,True,True,consu
7060,7060,"Ultraschall Kontaktgel, 250 ml",0.99,0.99,__import__.pc_1406e9b05c9156152e83,Units,Units,True,True,True,consu
7061,7061,Ultraschallgel 5-lt. Kanister,6.95,6.95,__import__.pc_1406e9b05c9156152e83,Units,Units,True,True,True,consu
70611,70611,Dosierpumpe fŸr Ultraschallgelkanister,9.7,9.7,__import__.pc_51c041bfa7d7634c62e2,Units,Units,True,True,True,consu
7070,7070,Infrarotstrahler IRS 2,1590.0,1590.0,__import__.pc_ea725d1339830825a046,Units,Units,True,True,True,consu
7071,7071,Infrarotstrahler IRS,2500.0,2500.0,__import__.pc_ea725d1339830825a046,Units,Units,True,True,True,consu
7071-1,7071-1,"Infrarot-Heizstab, 200 Watt",29.0,29.0,__import__.pc_b89e8a21ba90c63af1aa,Units,Units,True,True,True,consu
7072,7072,Infrarotstrahler TGS 3.2,1130.0,1130.0,__import__.pc_ea725d1339830825a046,Units,Units,True,True,True,consu
7072-1,7072-1,"Leuchtmittel Phillips Infrared PAR38, E27, 150W",12.0,12.0,__import__.pc_ea725d1339830825a046,Units,Units,True,True,True,consu
7073,7073,Infrarotstrahler TGS 4.2,1100.0,1100.0,__import__.pc_ea725d1339830825a046,Units,Units,True,True,True,consu
7074,7074,Infrarotstrahler TGS 6.2,1250.0,1250.0,__import__.pc_ea725d1339830825a046,Units,Units,True,True,True,consu
7074-1,7074-1,"Leuchtmittel Phillips Infrared PAR38, E27, 150W",12.6,12.6,__import__.pc_b89e8a21ba90c63af1aa,Units,Units,True,True,True,consu
7076,7076,Infrarotstrahler-Stativ U-Fu§(SSU),1300.0,1300.0,__import__.pc_ea725d1339830825a046,Units,Units,True,True,True,consu
7077,7077,Infrarotstrahler-Stativ V-Fu§(SSV),1300.0,1300.0,__import__.pc_ea725d1339830825a046,Units,Units,True,True,True,consu
7078,7078,Wandarm HWA fŸr Infrarotstrahler,718.2,718.2,__import__.pc_ea725d1339830825a046,Units,Units,True,True,True,consu
7079,7079,"Wandarm Ondal fŸr Infrarotstrahler,TGS und IRS",1100.0,1100.0,__import__.pc_ea725d1339830825a046,Units,Units,True,True,True,consu
70791,70791,Deckenbefestigung 255 mm,1040.0,1040.0,__import__.pc_b89e8a21ba90c63af1aa,Units,Units,True,True,True,consu
70792,70792,Deckenbefestigung 300 mm,1040.0,1040.0,__import__.pc_b89e8a21ba90c63af1aa,Units,Units,True,True,True,consu
70793,70793,Deckenbefestigung 350 mm,1040.0,1040.0,__import__.pc_b89e8a21ba90c63af1aa,Units,Units,True,True,True,consu
70794,70794,Deckenbefestigung 550 mm,1040.0,1040.0,__import__.pc_b89e8a21ba90c63af1aa,Units,Units,True,True,True,consu
70795,70795,Deckenbefestigung 850 mm,1040.0,1040.0,__import__.pc_b89e8a21ba90c63af1aa,Units,Units,True,True,True,consu
710,710,Ganzglasspritze 10 ml,6.11,6.11,__import__.pc_01b100077ece6999274a,Units,Units,True,True,True,consu
711,711,KŸnstliches Homo-Skelett,228.82,228.82,__import__.pc_bd1f1c3165671305e1a8,Units,Units,True,True,True,consu
7115,7115,"KŸnstliches Homo-Skelett, auf Stativ,",675.0,675.0,__import__.pc_bd1f1c3165671305e1a8,Units,Units,True,True,True,consu
7116,7116,"KŸnstliches Homo-Skelett, flexibel, mit",613.0,613.0,__import__.pc_bd1f1c3165671305e1a8,Units,Units,True,True,True,consu
712,712,"KŸnstliche Wirbelsäule mit Stativ,",159.88,159.88,__import__.pc_bd1f1c3165671305e1a8,Units,Units,True,True,True,consu
713,713,Mini-Wirbelsäule auf Stativ,108.0,108.0,__import__.pc_bd1f1c3165671305e1a8,Units,Units,True,True,True,consu
714,714,KŸnstl. Wirbelsäule mit,170.62,170.62,__import__.pc_bd1f1c3165671305e1a8,Units,Units,True,True,True,consu
715,715,Miniaturskelett auf Sockel,194.0,194.0,__import__.pc_bd1f1c3165671305e1a8,Units,Units,True,True,True,consu
716,716,"Mini-Skelett mit Muskelbemalung,",274.0,274.0,__import__.pc_bd1f1c3165671305e1a8,Units,Units,True,True,True,consu
7161,7161,Fu§skelett mit Schienbein- und,89.0,89.0,__import__.pc_bd1f1c3165671305e1a8,Units,Units,True,True,True,consu
7162,7162,"Handskelett mit Unterarm,",93.0,93.0,__import__.pc_bd1f1c3165671305e1a8,Units,Units,True,True,True,consu
7171,7171,"Sterilisations-Klebeband mit Indikator,",9.95,9.95,__import__.pc_b0459d427eff706259b1,Units,Units,True,True,True,consu
7258,7258,SaltPipe,23.0,23.0,__import__.pc_75eb799f4cd43e75e7f9,Units,Units,True,True,True,consu
7259,7259,Solefant,21.0,21.0,__import__.pc_75eb799f4cd43e75e7f9,Units,Units,True,True,True,consu
7408,7408,"Saug- u. Druckleitung, 140 cm",0.43,0.43,__import__.pc_304dbe831158612dbdf7,Units,Units,True,True,True,consu
7500,7500,"Gummispanner fŸr Liegenbezug, 2 cm Breite",1.9,1.9,__import__.pc_f6a7ff4e020797c30076,Units,Units,True,True,True,consu
7519,7519,"Sterican Gr.01, G20, 0,90x40 mm, gelb,",1.99,1.99,__import__.pc_5da131a91b44f5ca9e99,Units,Units,True,True,True,consu
7520,7520,"Sterican G20x2 3/4, 0,90x70 mm, gelb, 100 St.",4.9,4.9,__import__.pc_5da131a91b44f5ca9e99,Units,Units,True,True,True,consu
7527,7527,"Sterican Gr.02, G21, 0,80x40 mm, grŸn,",1.99,1.99,__import__.pc_5da131a91b44f5ca9e99,Units,Units,True,True,True,consu
7613,7613,"Venofix A 1,1 Beige",0.23,0.23,__import__.pc_d05d29a9427e5dc70996,Units,Units,True,True,True,consu
7624,7624,"Sterican Gr.12, G22, 0,70x30 mm, schwarz",1.99,1.99,__import__.pc_5da131a91b44f5ca9e99,Units,Units,True,True,True,consu
7640,7640,"Sterican Gr.14, G23, 0,60x30 mm, blau,",1.99,1.99,__import__.pc_5da131a91b44f5ca9e99,Units,Units,True,True,True,consu
7656,7656,"Venofix A 0,5 Orange",0.23,0.23,__import__.pc_d05d29a9427e5dc70996,Units,Units,True,True,True,consu
7664,7664,"Venofix A 0,65 Blau",0.24,0.24,__import__.pc_d05d29a9427e5dc70996,Units,Units,True,True,True,consu
7667,7667,"Sterican Gr.16, G23, 0,60x25 mm, blau,",1.99,1.99,__import__.pc_5da131a91b44f5ca9e99,Units,Units,True,True,True,consu
7675,7675,"Sterican Gr.17, G24, 0,55x25 mm, lila,",1.99,1.99,__import__.pc_5da131a91b44f5ca9e99,Units,Units,True,True,True,consu
7680,7680,"Venofix A 0,8 GrŸn",0.18,0.18,__import__.pc_d05d29a9427e5dc70996,Units,Units,True,True,True,consu
7683,7683,"Sterican Gr.18, G26, 0,45x25 mm, braun,",1.99,1.99,__import__.pc_5da131a91b44f5ca9e99,Units,Units,True,True,True,consu
7691,7691,"Terumo-Surflo Gr. 1,1 Beige",20.38,20.38,__import__.pc_d05d29a9427e5dc70996,Units,Units,True,True,True,consu
7692,7692,"Terumo-Surflo Gr. 0,8 GrŸn",20.38,20.38,__import__.pc_d05d29a9427e5dc70996,Units,Units,True,True,True,consu
7693,7693,"Terumo-Surflo Gr. 0,6 Blau",20.38,20.38,__import__.pc_d05d29a9427e5dc70996,Units,Units,True,True,True,consu
7694,7694,"Terumo-Surflo Gr. 0,5 Orange",20.38,20.38,__import__.pc_d05d29a9427e5dc70996,Units,Units,True,True,True,consu
7695,7695,"Wing-Flo FlŸgelkanŸle, Gr. 1,1",18.9,18.9,__import__.pc_d05d29a9427e5dc70996,Units,Units,True,True,True,consu
7696,7696,"Wing-Flo FlŸgelkanŸle, Gr. 0,8",18.9,18.9,__import__.pc_d05d29a9427e5dc70996,Units,Units,True,True,True,consu
7697,7697,"Wing-Flo FlŸgelkanŸle, Gr. 0,6",18.9,18.9,__import__.pc_d05d29a9427e5dc70996,Units,Units,True,True,True,consu
7698,7698,"Wing-Flo FlŸgelkanŸle, Gr. 0,5",18.9,18.9,__import__.pc_d05d29a9427e5dc70996,Units,Units,True,True,True,consu
7705,7705,"Sterican Gr.20, G27, 0,40x20 mm, grau,",1.99,1.99,__import__.pc_5da131a91b44f5ca9e99,Units,Units,True,True,True,consu
7706,7706,TRICURO go,790.0,790.0,__import__.pc_f96260a63ef5633ee4bc,Units,Units,True,True,True,consu
7708,7708,MS 50 Personenwaage,51.15,51.15,__import__.pc_5200cbbf35a9e27f5fb7,Units,Units,True,True,True,consu
7710,7710,"Glas-Diagnosewaage BG 40, schwarz",47.69,47.69,__import__.pc_d8dee266f536d314bb88,Units,Units,True,True,True,consu
7714,7714,Personenwaage mit Sprachausgabe PS 24*,40.82,40.82,__import__.pc_5ac3bf06d95597d92d76,Units,Units,True,True,True,consu
7724,7724,Globuliwaage KS 36,36.53,36.53,__import__.pc_196795e6e5ad513691de,Units,Units,True,True,True,consu
78100,78100,"nutri balance Yams, 90 Kapseln",17.0,17.0,__import__.pc_b328d6fde5db24600216,Units,Units,True,True,True,consu
78101,78101,"nutri balance Amino Essentiell plus,",34.5,34.5,__import__.pc_b328d6fde5db24600216,Units,Units,True,True,True,consu
78102,78102,"nutri balance Arthro Inflam, 120 Kapseln",32.0,32.0,__import__.pc_b328d6fde5db24600216,Units,Units,True,True,True,consu
78103,78103,"nutri balance Cardio, 120 Kapseln",34.5,34.5,__import__.pc_b328d6fde5db24600216,Units,Units,True,True,True,consu
78104,78104,"nutri balance Chelat plus, 120 Kapseln",34.5,34.5,__import__.pc_b328d6fde5db24600216,Units,Units,True,True,True,consu
78105,78105,"nutri balance Curcuma, 60 Kapseln",14.5,14.5,__import__.pc_b328d6fde5db24600216,Units,Units,True,True,True,consu
78106,78106,"nutri balance GABA, 120 Kapseln",24.5,24.5,__import__.pc_b328d6fde5db24600216,Units,Units,True,True,True,consu
78107,78107,"nutri balance Glutamin plus,",24.5,24.5,__import__.pc_b328d6fde5db24600216,Units,Units,True,True,True,consu
78108,78108,"nutri balance Glutathion, 90 Kapseln",34.5,34.5,__import__.pc_b328d6fde5db24600216,Units,Units,True,True,True,consu
78109,78109,"nutri balance Immun Amino + Vitamin,",29.5,29.5,__import__.pc_b328d6fde5db24600216,Units,Units,True,True,True,consu
78110,78110,"nutri balance Immun Balance, 90 Kapseln",34.5,34.5,__import__.pc_b328d6fde5db24600216,Units,Units,True,True,True,consu
78111,78111,"nutri balance Infla Stop, 180 Kapseln",44.5,44.5,__import__.pc_b328d6fde5db24600216,Units,Units,True,True,True,consu
78112,78112,"nutri balance Krill-Omega 3, 90 Kapseln",29.5,29.5,__import__.pc_b328d6fde5db24600216,Units,Units,True,True,True,consu
78113,78113,"nutri balance L-Arginin, 90 Kapseln",29.5,29.5,__import__.pc_b328d6fde5db24600216,Units,Units,True,True,True,consu
78114,78114,"nutri balance L-Carnitin, 60 Kapseln",19.5,19.5,__import__.pc_b328d6fde5db24600216,Units,Units,True,True,True,consu
78115,78115,"nutri balance L-Lysin, 90 Kapseln",14.5,14.5,__import__.pc_b328d6fde5db24600216,Units,Units,True,True,True,consu
78117,78117,"nutri balance L-Tryptophan plus,",17.0,17.0,__import__.pc_b328d6fde5db24600216,Units,Units,True,True,True,consu
78118,78118,"nutri balance L-Tyrosin, 60 Kapseln",14.5,14.5,__import__.pc_b328d6fde5db24600216,Units,Units,True,True,True,consu
78119,78119,"nutri balance Metabol plus, 90 Kapseln",19.5,19.5,__import__.pc_b328d6fde5db24600216,Units,Units,True,True,True,consu
78120,78120,"nutri balance Neuro-Amino, 120 Kapseln",24.5,24.5,__import__.pc_b328d6fde5db24600216,Units,Units,True,True,True,consu
78121,78121,"nutri balance Neuro-Vitamin, 60 Kapseln",14.5,14.5,__import__.pc_b328d6fde5db24600216,Units,Units,True,True,True,consu
78122,78122,"nutri balance Onko Amino + Vitamin,",39.5,39.5,__import__.pc_b328d6fde5db24600216,Units,Units,True,True,True,consu
78125,78125,"nutri balance Phosphatidylserin,",34.5,34.5,__import__.pc_b328d6fde5db24600216,Units,Units,True,True,True,consu
78126,78126,"nutri balance SAMe, 60 Kapseln",29.5,29.5,__import__.pc_b328d6fde5db24600216,Units,Units,True,True,True,consu
78127,78127,"nutri balance Skin & Tissue, 120 Kapseln",29.5,29.5,__import__.pc_b328d6fde5db24600216,Units,Units,True,True,True,consu
78128,78128,"nutri balance Sport & Energie,",34.5,34.5,__import__.pc_b328d6fde5db24600216,Units,Units,True,True,True,consu
78129,78129,"nutri balance Weihrauch, 60 Kapseln",19.5,19.5,__import__.pc_b328d6fde5db24600216,Units,Units,True,True,True,consu
7813,7813,"Venofix Safety 1,1",0.8,0.8,__import__.pc_d05d29a9427e5dc70996,Units,Units,True,True,True,consu
78200,78200,Arginin plus RR,55.14,55.14,__import__.pc_badf367f34a1d6373fe2,Units,Units,True,True,True,consu
78201,78201,Carnitin,35.45,35.45,__import__.pc_badf367f34a1d6373fe2,Units,Units,True,True,True,consu
78202,78202,Chelat Complex,80.91,80.91,__import__.pc_badf367f34a1d6373fe2,Units,Units,True,True,True,consu
78203,78203,Cor & Metabol,62.73,62.73,__import__.pc_badf367f34a1d6373fe2,Units,Units,True,True,True,consu
78204,78204,Curcuma,59.81,59.81,__import__.pc_badf367f34a1d6373fe2,Units,Units,True,True,True,consu
78205,78205,Energy Booster,42.91,42.91,__import__.pc_badf367f34a1d6373fe2,Units,Units,True,True,True,consu
78206,78206,Ferrum Complex,36.45,36.45,__import__.pc_badf367f34a1d6373fe2,Units,Units,True,True,True,consu
78207,78207,Glutamin Complex,27.1,27.1,__import__.pc_badf367f34a1d6373fe2,Units,Units,True,True,True,consu
78208,78208,Glutathion,64.49,64.49,__import__.pc_badf367f34a1d6373fe2,Units,Units,True,True,True,consu
78209,78209,Immune Active,57.45,57.45,__import__.pc_badf367f34a1d6373fe2,Units,Units,True,True,True,consu
78210,78210,Immune ReBalance,55.14,55.14,__import__.pc_badf367f34a1d6373fe2,Units,Units,True,True,True,consu
78211,78211,Inflaprotect,89.09,89.09,__import__.pc_badf367f34a1d6373fe2,Units,Units,True,True,True,consu
78212,78212,Intest Care,35.51,35.51,__import__.pc_badf367f34a1d6373fe2,Units,Units,True,True,True,consu
78213,78213,Krill …l,53.64,53.64,__import__.pc_badf367f34a1d6373fe2,Units,Units,True,True,True,consu
78214,78214,Lysin Complex,27.1,27.1,__import__.pc_badf367f34a1d6373fe2,Units,Units,True,True,True,consu
78215,78215,Mineral pH-Care,44.55,44.55,__import__.pc_badf367f34a1d6373fe2,Units,Units,True,True,True,consu
78216,78216,MultiMin,36.45,36.45,__import__.pc_badf367f34a1d6373fe2,Units,Units,True,True,True,consu
78217,78217,Neuro Care,55.14,55.14,__import__.pc_badf367f34a1d6373fe2,Units,Units,True,True,True,consu
78218,78218,Omega 3 Intense,38.18,38.18,__import__.pc_badf367f34a1d6373fe2,Units,Units,True,True,True,consu
78219,78219,SAMe plus Intense,53.64,53.64,__import__.pc_badf367f34a1d6373fe2,Units,Units,True,True,True,consu
78220,78220,Selen,20.56,20.56,__import__.pc_badf367f34a1d6373fe2,Units,Units,True,True,True,consu
78221,78221,Taurin,38.32,38.32,__import__.pc_badf367f34a1d6373fe2,Units,Units,True,True,True,consu
78222,78222,Tryptophan Night,53.64,53.64,__import__.pc_badf367f34a1d6373fe2,Units,Units,True,True,True,consu
78223,78223,Tyrosin,26.36,26.36,__import__.pc_badf367f34a1d6373fe2,Units,Units,True,True,True,consu
78224,78224,Ubiquinol Liquid,126.17,126.17,__import__.pc_badf367f34a1d6373fe2,Units,Units,True,True,True,consu
78225,78225,Vitamin B Complex,29.91,29.91,__import__.pc_badf367f34a1d6373fe2,Units,Units,True,True,True,consu
78226,78226,Vitamin K2 + D3,36.45,36.45,__import__.pc_badf367f34a1d6373fe2,Units,Units,True,True,True,consu
78227,78227,Weihrauch,45.79,45.79,__import__.pc_badf367f34a1d6373fe2,Units,Units,True,True,True,consu
78228,78228,Intest Care + Glutamin Complex,59.35,59.35,__import__.pc_badf367f34a1d6373fe2,Units,Units,True,True,True,consu
78230,78230,"Skin Tissue Hair , 180 stk / Dose",74.55,74.55,__import__.pc_badf367f34a1d6373fe2,Dose,Dose,True,True,True,consu
7856,7856,"Venofix Safety 0,5",0.66,0.66,__import__.pc_d05d29a9427e5dc70996,Units,Units,True,True,True,consu
7865,7865,"Venofix Safety 0,65",0.82,0.82,__import__.pc_d05d29a9427e5dc70996,Units,Units,True,True,True,consu
7880,7880,"Venofix Safety 0,8",0.48,0.48,__import__.pc_d05d29a9427e5dc70996,Units,Units,True,True,True,consu
79111,79111,"SanoMit Q10 flŸssig, 30 ml",27.59,27.59,__import__.pc_4e2b5fc4f1c66b4cf67e,Units,Units,True,True,True,consu
79113,79113,"Vitamin C matrix mse 500 mg, 180 Tabl.",25.35,25.35,__import__.pc_f62748ee9d1220eb5b83,Units,Units,True,True,True,consu
79118,79118,"Vitamin D3 mse 2.000 I.E. (50 Mikrogr.),",16.89,16.89,__import__.pc_f62748ee9d1220eb5b83,Units,Units,True,True,True,consu
79119,79119,"Selen mse 50 Mikrogramm, 120 Tabletten",15.4,15.4,__import__.pc_1fbcc47c8297e30a36d4,Units,Units,True,True,True,consu
79122,79122,"Zink ll mse 1,25 mg, 120 Tabletten",15.4,15.4,__import__.pc_1fbcc47c8297e30a36d4,Units,Units,True,True,True,consu
79124,79124,"Chrom lll mse 50 Mikrogramm, 120 Tabl.",15.4,15.4,__import__.pc_1fbcc47c8297e30a36d4,Units,Units,True,True,True,consu
79125,79125,"QuinoMit Q10, 50 mg, 60 Kapseln",30.66,30.66,__import__.pc_4e2b5fc4f1c66b4cf67e,Units,Units,True,True,True,consu
79126,79126,"EnzOmega 700 mg, 60 Kapseln",16.77,16.77,__import__.pc_fa545d5151d559740945,Units,Units,True,True,True,consu
79127,79127,"Q10 classic mse 30 mg, 60 Kapseln",16.23,16.23,__import__.pc_4e2b5fc4f1c66b4cf67e,Units,Units,True,True,True,consu
79132,79132,"QuinoMit Q10 fluid, 50 ml",88.32,88.32,__import__.pc_4e2b5fc4f1c66b4cf67e,Units,Units,True,True,True,consu
79137,79137,Vitamin B12 mse 500 Mikrogramm und,25.95,25.95,__import__.pc_f62748ee9d1220eb5b83,Units,Units,True,True,True,consu
79138,79138,"Carnitin mse 333,33 mg, 90 Kapseln",23.4,23.4,__import__.pc_fa545d5151d559740945,Units,Units,True,True,True,consu
79149,79149,"DentoMit Q10 direkt Parodontal-Spray,",30.97,30.97,__import__.pc_7f60864b5328bff687c1,Units,Units,True,True,True,consu
79152,79152,"QuinoMit Q10 50 mg, 60 Kapseln",1.0,0.0,__import__.pc_4e2b5fc4f1c66b4cf67e,Units,Units,True,True,True,consu
79153,79153,"Calmina! SchlafKraft, 100 ml",9.87,9.87,__import__.pc_42a647d1d610c846f60f,Units,Units,True,True,True,consu
79154,79154,"Dignatio! BlasenKraft, 100 ml",9.87,9.87,__import__.pc_42a647d1d610c846f60f,Units,Units,True,True,True,consu
79155,79155,"BasenKraft! Original BIO, 330 ml",13.04,13.04,__import__.pc_42a647d1d610c846f60f,Units,Units,True,True,True,consu
79156,79156,"Hildegard Tropfen, 20 ml",6.75,6.75,__import__.pc_42a647d1d610c846f60f,Units,Units,True,True,True,consu
79157,79157,"Bärwurz Birnenhonig Mischpulver, 70 g",10.06,10.06,__import__.pc_42a647d1d610c846f60f,Units,Units,True,True,True,consu
79158,79158,"KräuterKissen als Leberwickel, 180 g,",10.19,10.19,__import__.pc_42a647d1d610c846f60f,Units,Units,True,True,True,consu
79160,79160,"Flohsamenschalen mit Bertram, 250 g",6.99,6.99,__import__.pc_42a647d1d610c846f60f,Units,Units,True,True,True,consu
79161,79161,"BitterKraft! Original, 100 ml",13.5,13.5,__import__.pc_42a647d1d610c846f60f,Units,Units,True,True,True,consu
79162,79162,"BitterKraft! Original, 200 ml",25.19,25.19,__import__.pc_42a647d1d610c846f60f,Units,Units,True,True,True,consu
79163,79163,"BitterKraft! Vital Pulver, 100 g",19.13,19.13,__import__.pc_42a647d1d610c846f60f,Units,Units,True,True,True,consu
